C_ID,C_EquipmentSpend,C_ApparelSpend,C_FootwearSpend,C_Gender,C_Age,C_State,C_Area,C_DeviceType,C_ShoppingCart,C_EmailAd,C_ShoppingDuration,C_TimeOfShopping,C_Number_of_Orders,C_Reviews,C_OrderToDelivery,C_Payment,App_Discounts,App_Tenure,App_Referral
CXAUQ_2578,1100,206,433,F,58,SA,Urban,Phone_Android,Browser,Monthly,34,6:00 PM - 12:00 AM,3,5,4,BNPL,N,0,0
CXAUQ_2270,40,270,148,F,20,NSW,Rural,Phone_Android,App,Daily,40,6:00 AM - 12:00 PM,1,1,4,eWallet,Y,28,0
CXAUQ_1004,1100,50,278,M,48,NSW,Urban,Phone_Android,App,Daily,23,12:00 AM - 6:00 AM,10,5,4,BNPL,Y,7,0
CXAUQ_2081,850,180,375,M,47,NSW,Urban,Tablet_Android,App,Daily,14,6:00 AM - 12:00 PM,1,5,4,BNPL,Y,23,0
CXAUQ_2447,700,270,409,F,33,NSW,Urban,Phone_Android,App,Daily,11,6:00 AM - 12:00 PM,4,3,4,BNPL,Y,26,8
CXAUQ_650,900,50,411,M,44,NSW,Rural,Phone_iOS,App,Daily,32,12:00 PM - 6:00 PM,6,1,4,eWallet,Y,19,0
CXAUQ_618,40,68,334,M,33,NSW,Urban,Tablet_Android,Browser,Daily,31,12:00 PM - 6:00 PM,5,1,3,eWallet,N,0,0
CXAUQ_1843,600,50,435,F,27,NSW,Rural,Phone_iOS,App,Weekly,5,6:00 AM - 12:00 PM,6,2,4,BNPL,Y,23,8
CXAUQ_2182,950,50,298,M,50,TAS,Urban,Tablet_Android,App,Monthly,26,6:00 AM - 12:00 PM,10,5,4,BNPL,Y,7,0
CXAUQ_2344,40,50,388,M,56,NSW,Rural,Phone_Android,App,Daily,17,6:00 AM - 12:00 PM,1,4,3,BNPL,Y,17,0
CXAUQ_1017,40,118,40,F,21,SA,Urban,Phone_iOS,Browser,Daily,55,12:00 AM - 6:00 AM,1,1,3,eWallet,N,0,0
CXAUQ_1492,40,50,423,M,25,QLD,Rural,Tablet_iOS,Browser,Weekly,35,6:00 PM - 12:00 AM,1,1,3,BNPL,N,0,0
CXAUQ_2828,300,50,286,F,24,SA,Urban,Phone_iOS,App,Monthly,40,6:00 PM - 12:00 AM,3,3,3,Card,Y,8,0
CXAUQ_2787,550,137,470,M,33,SA,Urban,Phone_iOS,Browser,Monthly,26,6:00 PM - 12:00 AM,1,2,4,BNPL,N,0,0
CXAUQ_20,400,201,499,F,54,WA,Rural,Phone_iOS,Browser,Weekly,54,12:00 PM - 6:00 PM,1,1,2,BNPL,N,0,0
CXAUQ_997,1050,50,0,F,48,NSW,Urban,Tablet_Android,Browser,Daily,27,12:00 AM - 6:00 AM,4,4,4,eWallet,N,0,0
CXAUQ_730,550,264,407,M,36,VIC,Urban,Phone_Android,Browser,Weekly,8,12:00 PM - 6:00 PM,3,5,4,BNPL,N,0,0
CXAUQ_815,40,257,129,F,25,TAS,Urban,Phone_iOS,App,Monthly,1,12:00 AM - 6:00 AM,4,1,3,eWallet,Y,21,0
CXAUQ_1612,1250,197,210,F,56,QLD,Rural,Tablet_Android,App,Weekly,48,6:00 PM - 12:00 AM,12,5,4,BNPL,Y,26,4
CXAUQ_2375,700,60,272,M,37,ACT,Urban,Phone_iOS,Browser,Monthly,1,6:00 AM - 12:00 PM,13,3,4,BNPL,N,0,0
CXAUQ_2212,40,178,239,M,31,NSW,Urban,Tablet_iOS,Browser,Daily,19,6:00 AM - 12:00 PM,3,1,1,BNPL,N,0,0
CXAUQ_789,40,100,50,M,23,WA,Urban,Phone_iOS,App,Monthly,1,12:00 PM - 6:00 PM,1,0,3,eWallet,Y,7,0
CXAUQ_494,40,260,0,F,22,NSW,Rural,Phone_iOS,App,Daily,54,12:00 PM - 6:00 PM,5,2,4,eWallet,Y,8,0
CXAUQ_623,40,50,40,F,25,TAS,Urban,Tablet_Android,Browser,Daily,24,12:00 PM - 6:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_409,40,51,0,F,29,SA,Urban,Tablet_iOS,App,Weekly,48,12:00 PM - 6:00 PM,1,2,3,eWallet,Y,26,0
CXAUQ_1203,550,164,419,F,31,NSW,Rural,Phone_Android,Browser,Daily,47,12:00 AM - 6:00 AM,6,2,4,BNPL,N,0,0
CXAUQ_2533,40,61,337,M,60,TAS,Urban,Phone_iOS,App,Daily,46,6:00 PM - 12:00 AM,1,3,3,eWallet,Y,22,0
CXAUQ_632,40,238,238,M,29,VIC,Urban,Tablet_iOS,App,Weekly,30,12:00 PM - 6:00 PM,2,3,3,eWallet,Y,8,0
CXAUQ_1388,40,50,267,M,38,NSW,Rural,Tablet_iOS,Browser,Monthly,47,6:00 PM - 12:00 AM,4,1,3,BNPL,N,0,0
CXAUQ_553,1050,241,0,F,48,NT,Urban,Phone_Android,App,Monthly,2,12:00 PM - 6:00 PM,10,5,4,BNPL,Y,23,0
CXAUQ_302,1550,95,0,M,49,SA,Urban,Phone_Android,App,Weekly,18,12:00 PM - 6:00 PM,7,5,4,BNPL,Y,22,0
CXAUQ_2793,850,50,367,F,40,NSW,Urban,Tablet_iOS,App,Daily,0,6:00 PM - 12:00 AM,9,5,4,BNPL,Y,17,0
CXAUQ_1593,40,229,40,F,40,NSW,Urban,Phone_iOS,App,Monthly,57,6:00 PM - 12:00 AM,6,3,3,eWallet,Y,27,7
CXAUQ_2723,40,246,62,M,25,NSW,Rural,Tablet_iOS,App,Daily,4,6:00 PM - 12:00 AM,2,1,4,eWallet,Y,23,0
CXAUQ_1519,500,178,411,M,33,VIC,Urban,Phone_iOS,Browser,Monthly,1,6:00 PM - 12:00 AM,1,1,4,BNPL,N,0,0
CXAUQ_80,40,94,261,M,54,SA,Urban,Phone_iOS,App,Weekly,28,12:00 PM - 6:00 PM,1,4,3,Card,Y,3,0
CXAUQ_199,40,186,272,M,31,NSW,Rural,Phone_iOS,Browser,Monthly,32,12:00 PM - 6:00 PM,2,1,2,BNPL,N,0,0
CXAUQ_2539,1100,233,442,M,54,NSW,Urban,Tablet_Android,Browser,Daily,49,6:00 PM - 12:00 AM,7,5,4,BNPL,N,0,0
CXAUQ_853,40,165,165,F,43,SA,Urban,Phone_iOS,Browser,Weekly,53,12:00 AM - 6:00 AM,2,1,3,eWallet,N,0,0
CXAUQ_1531,1050,215,361,F,58,NSW,Rural,Tablet_Android,Browser,Daily,50,6:00 PM - 12:00 AM,13,5,4,BNPL,N,0,0
CXAUQ_79,350,66,208,F,43,NSW,Urban,Phone_iOS,App,Weekly,4,12:00 PM - 6:00 PM,3,2,3,Card,Y,4,0
CXAUQ_2324,40,298,263,M,24,NSW,Urban,Phone_Android,Browser,Daily,1,6:00 AM - 12:00 PM,1,2,1,BNPL,N,0,0
CXAUQ_410,40,65,0,F,39,TAS,Rural,Phone_iOS,App,Weekly,7,12:00 PM - 6:00 PM,1,2,4,eWallet,Y,9,8
CXAUQ_2643,40,127,189,M,20,NSW,Urban,Tablet_iOS,App,Weekly,45,6:00 PM - 12:00 AM,4,1,3,eWallet,Y,24,0
CXAUQ_2521,40,50,395,M,24,NT,Rural,Tablet_iOS,Browser,Weekly,29,6:00 PM - 12:00 AM,1,2,4,eWallet,N,0,0
CXAUQ_1421,900,59,207,F,56,NSW,Urban,Phone_Android,Browser,Daily,9,6:00 PM - 12:00 AM,4,5,4,BNPL,N,0,0
CXAUQ_430,40,275,0,F,23,NSW,Urban,Tablet_iOS,App,Daily,1,12:00 PM - 6:00 PM,4,3,3,eWallet,Y,19,0
CXAUQ_2017,1450,158,318,M,54,TAS,Urban,Tablet_Android,App,Weekly,20,6:00 AM - 12:00 PM,9,5,4,BNPL,Y,23,0
CXAUQ_1264,1100,228,363,F,42,ACT,Rural,Tablet_iOS,App,Weekly,55,12:00 AM - 6:00 AM,11,4,4,BNPL,Y,9,0
CXAUQ_2512,40,119,295,M,36,NSW,Urban,Phone_iOS,App,Daily,7,6:00 PM - 12:00 AM,3,1,3,eWallet,Y,16,0
CXAUQ_670,1150,222,0,M,56,NSW,Urban,Tablet_Android,Browser,Daily,35,12:00 PM - 6:00 PM,13,3,4,Card,N,0,0
CXAUQ_193,950,50,384,F,54,NSW,Urban,Tablet_Android,Browser,Daily,35,12:00 PM - 6:00 PM,8,5,4,BNPL,N,0,0
CXAUQ_2746,40,50,218,M,33,VIC,Urban,Tablet_Android,Browser,Weekly,53,6:00 PM - 12:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_270,40,236,41,M,44,NSW,Urban,Tablet_iOS,Browser,Daily,40,12:00 PM - 6:00 PM,4,3,3,eWallet,N,0,0
CXAUQ_1995,850,50,252,F,58,NSW,Urban,Tablet_Android,Browser,Daily,26,6:00 AM - 12:00 PM,9,5,4,BNPL,N,0,0
CXAUQ_811,40,205,303,F,30,ACT,Urban,Phone_iOS,Browser,Monthly,24,12:00 AM - 6:00 AM,4,1,2,BNPL,N,0,0
CXAUQ_1027,187,191,358,M,68,NSW,Rural,Tablet_iOS,Browser,Daily,37,12:00 AM - 6:00 AM,1,2,4,eWallet,N,0,0
CXAUQ_2772,800,156,353,M,48,SA,Urban,Tablet_Android,Browser,Weekly,41,6:00 PM - 12:00 AM,6,4,4,BNPL,N,0,0
CXAUQ_951,40,246,123,M,24,NSW,Urban,Tablet_iOS,Browser,Weekly,20,12:00 AM - 6:00 AM,3,2,3,Card,N,0,0
CXAUQ_1061,40,204,370,M,21,NSW,Urban,Tablet_iOS,App,Daily,31,12:00 AM - 6:00 AM,3,1,2,BNPL,Y,13,8
CXAUQ_1344,900,176,70,M,57,VIC,Urban,Tablet_Android,App,Monthly,4,6:00 PM - 12:00 AM,12,4,4,eWallet,Y,26,0
CXAUQ_2200,800,216,395,M,48,NSW,Urban,Tablet_Android,Browser,Daily,59,6:00 AM - 12:00 PM,13,5,4,BNPL,N,0,0
CXAUQ_629,40,68,309,M,28,VIC,Urban,Tablet_Android,App,Monthly,2,12:00 PM - 6:00 PM,2,5,3,eWallet,Y,2,0
CXAUQ_2143,40,50,40,F,47,VIC,Urban,Phone_iOS,App,Weekly,26,6:00 AM - 12:00 PM,1,1,3,eWallet,Y,3,0
CXAUQ_1284,1150,128,289,M,47,SA,Rural,Tablet_Android,Browser,Weekly,33,6:00 PM - 12:00 AM,8,4,4,BNPL,N,0,0
CXAUQ_842,40,228,228,F,45,SA,Rural,Phone_iOS,App,Weekly,7,12:00 AM - 6:00 AM,1,1,4,eWallet,Y,9,0
CXAUQ_1970,600,214,376,M,43,QLD,Urban,Phone_iOS,Browser,Monthly,39,6:00 AM - 12:00 PM,11,3,4,BNPL,N,0,0
CXAUQ_472,250,91,0,M,21,WA,Urban,Phone_iOS,App,Monthly,36,12:00 PM - 6:00 PM,5,3,3,Card,Y,17,8
CXAUQ_1716,40,65,467,M,51,VIC,Urban,Phone_Android,Browser,Weekly,43,6:00 PM - 12:00 AM,1,3,2,BNPL,N,0,0
CXAUQ_1937,40,50,395,M,40,VIC,Urban,Phone_iOS,Browser,Monthly,36,6:00 AM - 12:00 PM,2,1,1,BNPL,N,0,0
CXAUQ_2104,40,58,351,M,38,NSW,Rural,Phone_iOS,App,Daily,54,6:00 AM - 12:00 PM,1,1,2,BNPL,Y,18,0
CXAUQ_945,40,208,208,M,27,ACT,Urban,Tablet_iOS,Browser,Daily,43,12:00 AM - 6:00 AM,2,2,3,eWallet,N,0,0
CXAUQ_2658,40,83,40,M,41,QLD,Rural,Phone_iOS,Browser,Daily,53,6:00 PM - 12:00 AM,1,2,4,eWallet,N,0,0
CXAUQ_2470,1050,274,337,F,51,VIC,Urban,Tablet_Android,Browser,Daily,29,6:00 PM - 12:00 AM,4,5,4,BNPL,N,0,0
CXAUQ_1062,40,161,105,M,74,WA,Rural,Tablet_Android,Browser,Monthly,47,12:00 AM - 6:00 AM,3,2,3,BNPL,N,0,0
CXAUQ_1102,900,168,130,M,58,NSW,Urban,Tablet_iOS,App,Daily,57,12:00 AM - 6:00 AM,4,3,4,eWallet,Y,29,0
CXAUQ_1816,600,61,397,F,30,ACT,Urban,Phone_iOS,Browser,Weekly,12,6:00 AM - 12:00 PM,1,2,4,BNPL,N,0,0
CXAUQ_1988,40,161,343,M,36,WA,Rural,Phone_iOS,Browser,Weekly,52,6:00 AM - 12:00 PM,3,2,2,BNPL,N,0,0
CXAUQ_137,1500,82,99,M,57,VIC,Rural,Tablet_Android,Browser,Monthly,59,12:00 PM - 6:00 PM,6,5,4,eWallet,N,0,0
CXAUQ_982,40,78,40,M,38,NT,Rural,Tablet_iOS,App,Weekly,57,12:00 AM - 6:00 AM,1,1,2,BNPL,Y,18,0
CXAUQ_1848,800,53,302,M,47,VIC,Urban,Phone_iOS,Browser,Daily,60,6:00 AM - 12:00 PM,6,4,4,BNPL,N,0,0
CXAUQ_681,40,50,40,M,29,VIC,Urban,Phone_iOS,Browser,Weekly,9,12:00 PM - 6:00 PM,1,1,3,Card,N,0,0
CXAUQ_2345,1000,273,409,M,48,NSW,Urban,Tablet_Android,App,Daily,13,6:00 AM - 12:00 PM,4,4,4,BNPL,Y,25,0
CXAUQ_2173,1050,280,264,M,51,NSW,Urban,Tablet_Android,App,Daily,21,6:00 AM - 12:00 PM,8,5,4,BNPL,Y,2,0
CXAUQ_926,950,185,480,M,46,NSW,Rural,Phone_Android,App,Daily,10,12:00 AM - 6:00 AM,6,5,4,eWallet,Y,24,0
CXAUQ_1022,257,66,226,F,62,VIC,Urban,Tablet_iOS,Browser,Daily,28,12:00 PM - 6:00 PM,5,2,3,Card,N,0,0
CXAUQ_1109,40,206,301,M,29,SA,Urban,Phone_Android,Browser,Weekly,58,12:00 AM - 6:00 AM,2,3,1,BNPL,N,0,0
CXAUQ_751,40,50,40,F,31,TAS,Urban,Phone_Android,App,Daily,13,12:00 PM - 6:00 PM,1,4,3,Card,Y,7,6
CXAUQ_967,40,218,218,F,38,NSW,Urban,Tablet_iOS,App,Daily,21,12:00 AM - 6:00 AM,5,1,3,eWallet,Y,26,0
CXAUQ_2021,1100,254,453,F,46,ACT,Urban,Tablet_Android,Browser,Weekly,50,6:00 AM - 12:00 PM,9,5,4,BNPL,N,0,0
CXAUQ_2239,250,89,239,M,30,ACT,Urban,Tablet_iOS,Browser,Weekly,7,6:00 AM - 12:00 PM,2,1,2,BNPL,N,0,0
CXAUQ_1717,40,50,40,F,21,NSW,Urban,Phone_iOS,Browser,Daily,44,6:00 PM - 12:00 AM,1,2,3,eWallet,N,0,0
CXAUQ_1007,800,165,237,M,44,NSW,Urban,Phone_iOS,App,Daily,27,12:00 AM - 6:00 AM,2,2,4,BNPL,Y,27,8
CXAUQ_1069,40,209,40,F,20,NSW,Urban,Tablet_iOS,Browser,Daily,59,12:00 AM - 6:00 AM,4,2,3,eWallet,N,0,0
CXAUQ_616,1500,96,0,M,53,NSW,Urban,Phone_Android,App,Daily,46,12:00 PM - 6:00 PM,1,5,4,BNPL,Y,16,0
CXAUQ_133,1400,242,284,F,60,QLD,Urban,Tablet_Android,Browser,Weekly,47,12:00 PM - 6:00 PM,3,4,4,BNPL,N,0,0
CXAUQ_1886,40,50,496,M,43,QLD,Rural,Phone_iOS,Browser,Weekly,11,6:00 AM - 12:00 PM,1,2,3,BNPL,N,0,0
CXAUQ_1029,40,50,422,F,40,NSW,Urban,Tablet_iOS,Browser,Daily,43,12:00 AM - 6:00 AM,1,1,2,BNPL,N,0,0
CXAUQ_2169,950,231,124,M,58,NSW,Urban,Tablet_Android,Browser,Daily,3,6:00 AM - 12:00 PM,6,5,4,eWallet,N,0,0
CXAUQ_2794,750,77,279,F,59,NSW,Rural,Tablet_Android,Browser,Monthly,37,6:00 PM - 12:00 AM,3,4,4,BNPL,N,0,0
CXAUQ_1427,40,112,194,F,24,NSW,Rural,Tablet_iOS,App,Daily,24,6:00 PM - 12:00 AM,1,2,4,eWallet,Y,21,0
CXAUQ_204,900,50,409,M,45,QLD,Rural,Phone_iOS,Browser,Weekly,57,12:00 PM - 6:00 PM,3,3,4,BNPL,N,0,0
CXAUQ_2810,650,56,473,F,45,VIC,Rural,Tablet_Android,App,Monthly,56,6:00 PM - 12:00 AM,5,4,4,BNPL,Y,3,3
CXAUQ_1588,40,50,352,F,56,ACT,Urban,Tablet_iOS,App,Weekly,24,6:00 PM - 12:00 AM,1,1,2,BNPL,Y,7,4
CXAUQ_2151,350,50,40,F,31,TAS,Rural,Phone_iOS,Browser,Daily,16,6:00 AM - 12:00 PM,1,2,4,eWallet,N,0,0
CXAUQ_2340,1350,103,391,M,58,NSW,Rural,Tablet_Android,Browser,Daily,57,6:00 AM - 12:00 PM,1,4,4,BNPL,N,0,0
CXAUQ_106,40,50,83,F,18,NT,Rural,Phone_iOS,Browser,Daily,18,12:00 PM - 6:00 PM,1,3,4,eWallet,N,0,0
CXAUQ_637,40,50,40,F,46,VIC,Urban,Tablet_Android,App,Daily,13,12:00 PM - 6:00 PM,1,5,3,eWallet,Y,5,6
CXAUQ_870,500,136,297,F,58,VIC,Rural,Phone_iOS,App,Daily,46,12:00 AM - 6:00 AM,6,4,4,Card,Y,5,0
CXAUQ_1121,1350,50,222,M,43,NSW,Urban,Phone_Android,App,Weekly,12,12:00 AM - 6:00 AM,3,5,4,BNPL,Y,18,8
CXAUQ_1374,40,50,151,M,44,VIC,Rural,Tablet_iOS,App,Weekly,56,6:00 PM - 12:00 AM,2,1,4,eWallet,Y,22,0
CXAUQ_666,1100,196,0,M,44,NSW,Urban,Tablet_iOS,Browser,Daily,47,12:00 PM - 6:00 PM,12,4,4,BNPL,N,0,0
CXAUQ_1226,900,176,184,M,41,NSW,Urban,Tablet_Android,Browser,Daily,22,12:00 AM - 6:00 AM,3,4,4,eWallet,N,0,0
CXAUQ_1616,40,217,447,M,25,NSW,Rural,Phone_Android,App,Daily,50,6:00 PM - 12:00 AM,1,3,2,BNPL,Y,18,0
CXAUQ_1783,850,129,178,M,43,QLD,Urban,Tablet_Android,Browser,Weekly,47,6:00 PM - 12:00 AM,8,4,4,eWallet,N,0,0
CXAUQ_2472,40,69,112,M,41,VIC,Urban,Phone_iOS,App,Daily,27,6:00 PM - 12:00 AM,1,1,3,eWallet,Y,15,0
CXAUQ_2706,40,51,40,F,47,NT,Urban,Tablet_Android,Browser,Weekly,4,6:00 PM - 12:00 AM,1,3,3,eWallet,N,0,0
CXAUQ_2421,40,50,299,M,45,NSW,Urban,Phone_Android,App,Weekly,5,6:00 AM - 12:00 PM,1,4,2,BNPL,Y,26,6
CXAUQ_793,40,211,211,M,22,WA,Urban,Phone_iOS,Browser,Monthly,25,12:00 AM - 6:00 AM,3,3,1,BNPL,N,0,0
CXAUQ_1035,264,42,119,F,63,VIC,Urban,Tablet_iOS,Browser,Daily,17,12:00 PM - 6:00 PM,3,2,1,BNPL,N,0,0
CXAUQ_2219,350,64,55,M,38,VIC,Urban,Tablet_iOS,Browser,Weekly,23,6:00 AM - 12:00 PM,1,2,3,eWallet,N,0,0
CXAUQ_566,40,50,409,F,39,VIC,Urban,Tablet_Android,Browser,Monthly,55,12:00 PM - 6:00 PM,4,1,3,eWallet,N,0,0
CXAUQ_2091,1350,196,497,M,46,VIC,Urban,Phone_Android,Browser,Weekly,14,6:00 AM - 12:00 PM,10,5,4,BNPL,N,0,0
CXAUQ_179,40,50,64,M,44,TAS,Urban,Tablet_iOS,Browser,Weekly,10,12:00 PM - 6:00 PM,2,1,3,eWallet,N,0,0
CXAUQ_884,200,108,154,F,28,TAS,Rural,Phone_iOS,App,Daily,4,12:00 AM - 6:00 AM,5,3,4,Card,Y,15,0
CXAUQ_568,700,163,432,F,34,NSW,Rural,Tablet_Android,App,Daily,32,12:00 PM - 6:00 PM,6,3,4,BNPL,Y,28,0
CXAUQ_1241,40,293,261,F,24,NSW,Rural,Phone_Android,App,Weekly,57,12:00 AM - 6:00 AM,5,2,3,BNPL,Y,9,0
CXAUQ_2593,800,224,449,F,47,VIC,Rural,Tablet_Android,Browser,Monthly,57,6:00 PM - 12:00 AM,9,5,4,BNPL,N,0,0
CXAUQ_66,300,136,218,F,28,WA,Urban,Phone_iOS,Browser,Weekly,16,12:00 PM - 6:00 PM,4,1,3,Card,N,0,0
CXAUQ_725,40,50,347,F,36,QLD,Urban,Phone_iOS,App,Monthly,57,12:00 PM - 6:00 PM,2,1,1,BNPL,Y,5,0
CXAUQ_2222,40,111,353,F,22,VIC,Rural,Tablet_iOS,Browser,Weekly,25,6:00 AM - 12:00 PM,1,2,2,BNPL,N,0,0
CXAUQ_1304,350,50,422,F,25,ACT,Rural,Phone_iOS,Browser,Monthly,16,6:00 PM - 12:00 AM,1,2,2,BNPL,N,0,0
CXAUQ_2385,1500,159,447,M,53,NSW,Rural,Tablet_Android,Browser,Daily,26,6:00 AM - 12:00 PM,1,3,4,BNPL,N,0,0
CXAUQ_2506,300,61,111,M,37,NSW,Rural,Phone_iOS,App,Daily,6,6:00 PM - 12:00 AM,4,2,4,Card,Y,24,0
CXAUQ_2179,500,169,475,M,43,NSW,Rural,Phone_iOS,App,Daily,48,6:00 AM - 12:00 PM,2,1,4,BNPL,Y,29,0
CXAUQ_712,1450,143,0,F,42,NSW,Urban,Tablet_Android,Browser,Daily,30,12:00 PM - 6:00 PM,14,5,4,eWallet,N,0,0
CXAUQ_1876,350,85,40,M,26,ACT,Urban,Phone_iOS,App,Weekly,28,6:00 AM - 12:00 PM,3,2,3,eWallet,Y,7,8
CXAUQ_1699,40,180,355,F,35,NT,Rural,Phone_iOS,App,Monthly,27,6:00 PM - 12:00 AM,2,2,3,BNPL,Y,2,0
CXAUQ_2776,40,139,300,F,27,NSW,Urban,Phone_iOS,App,Daily,36,6:00 PM - 12:00 AM,2,3,3,eWallet,Y,3,0
CXAUQ_622,40,280,140,F,21,SA,Rural,Phone_Android,Browser,Weekly,18,12:00 PM - 6:00 PM,5,2,4,eWallet,N,0,0
CXAUQ_836,40,222,111,M,41,NSW,Urban,Phone_iOS,App,Weekly,5,12:00 AM - 6:00 AM,3,1,2,BNPL,Y,11,0
CXAUQ_960,800,275,457,M,58,VIC,Rural,Tablet_Android,App,Weekly,41,12:00 AM - 6:00 AM,8,5,4,BNPL,Y,4,0
CXAUQ_2094,40,225,396,M,29,NSW,Rural,Phone_iOS,Browser,Daily,14,6:00 AM - 12:00 PM,6,1,2,BNPL,N,0,0
CXAUQ_1034,800,92,499,M,43,WA,Urban,Phone_iOS,App,Monthly,57,12:00 AM - 6:00 AM,1,1,4,BNPL,Y,29,0
CXAUQ_2441,40,54,383,M,38,VIC,Rural,Phone_Android,Browser,Daily,31,6:00 AM - 12:00 PM,1,4,4,eWallet,N,0,0
CXAUQ_2228,400,50,301,F,28,ACT,Urban,Tablet_iOS,Browser,Weekly,5,6:00 AM - 12:00 PM,5,1,2,BNPL,N,0,0
CXAUQ_2589,400,186,496,M,31,NSW,Urban,Tablet_iOS,App,Monthly,27,6:00 PM - 12:00 AM,5,2,3,Card,Y,20,0
CXAUQ_2198,40,146,294,M,22,NSW,Urban,Phone_iOS,Browser,Daily,22,6:00 AM - 12:00 PM,6,2,2,BNPL,N,0,0
CXAUQ_2099,40,147,284,F,24,NSW,Rural,Tablet_iOS,Browser,Daily,8,6:00 AM - 12:00 PM,3,1,3,BNPL,N,0,0
CXAUQ_2680,600,135,341,M,45,NSW,Rural,Tablet_iOS,Browser,Daily,16,6:00 PM - 12:00 AM,11,4,4,BNPL,N,0,0
CXAUQ_948,40,129,65,M,24,NSW,Urban,Tablet_iOS,Browser,Daily,59,12:00 AM - 6:00 AM,3,3,3,eWallet,N,0,0
CXAUQ_908,40,59,40,M,58,VIC,Urban,Phone_iOS,Browser,Daily,1,12:00 AM - 6:00 AM,1,1,3,Card,N,0,0
CXAUQ_844,40,158,158,F,29,VIC,Rural,Phone_iOS,App,Daily,11,12:00 AM - 6:00 AM,6,1,2,BNPL,Y,10,4
CXAUQ_510,40,78,0,M,56,NSW,Urban,Tablet_iOS,Browser,Daily,54,12:00 PM - 6:00 PM,1,1,3,eWallet,N,0,0
CXAUQ_6,40,50,278,M,59,VIC,Rural,Tablet_Android,App,Daily,47,12:00 PM - 6:00 PM,3,5,4,eWallet,Y,3,7
CXAUQ_2667,1500,50,356,M,46,VIC,Rural,Phone_Android,App,Weekly,12,6:00 PM - 12:00 AM,12,5,4,BNPL,Y,25,6
CXAUQ_925,450,169,310,M,40,NSW,Urban,Tablet_iOS,Browser,Daily,31,12:00 AM - 6:00 AM,2,1,4,BNPL,N,0,0
CXAUQ_317,900,174,0,M,53,NSW,Rural,Tablet_Android,Browser,Daily,33,12:00 PM - 6:00 PM,11,4,4,BNPL,N,0,0
CXAUQ_207,200,50,420,M,21,SA,Urban,Tablet_iOS,Browser,Daily,7,12:00 PM - 6:00 PM,5,0,2,BNPL,N,0,0
CXAUQ_1150,750,157,298,M,36,NSW,Urban,Phone_iOS,App,Daily,33,12:00 AM - 6:00 AM,5,3,4,BNPL,Y,2,4
CXAUQ_738,1000,76,0,F,44,NSW,Rural,Tablet_Android,App,Daily,60,12:00 PM - 6:00 PM,7,3,4,Card,Y,17,0
CXAUQ_1081,500,94,195,M,27,VIC,Urban,Tablet_iOS,Browser,Weekly,29,12:00 AM - 6:00 AM,5,1,4,eWallet,N,0,0
CXAUQ_1834,40,96,165,F,38,VIC,Urban,Phone_iOS,App,Daily,60,6:00 AM - 12:00 PM,1,5,3,eWallet,Y,12,0
CXAUQ_1023,0,225,439,F,46,NSW,Rural,Tablet_Android,App,Daily,15,12:00 AM - 6:00 AM,13,5,2,BNPL,Y,9,8
CXAUQ_806,40,59,480,F,48,QLD,Urban,Tablet_iOS,Browser,Weekly,10,12:00 AM - 6:00 AM,5,4,1,BNPL,N,0,0
CXAUQ_1004,78,179,0,M,67,WA,Urban,Tablet_iOS,App,Weekly,48,12:00 AM - 6:00 AM,1,1,3,Card,Y,16,0
CXAUQ_76,600,284,442,F,57,TAS,Rural,Tablet_Android,App,Monthly,51,12:00 PM - 6:00 PM,3,4,4,Card,Y,24,0
CXAUQ_912,650,111,381,M,43,NSW,Urban,Tablet_iOS,App,Daily,35,12:00 AM - 6:00 AM,5,3,4,eWallet,Y,2,0
CXAUQ_1835,40,294,326,M,21,TAS,Urban,Phone_iOS,App,Monthly,29,6:00 AM - 12:00 PM,6,3,1,BNPL,Y,30,7
CXAUQ_2308,1350,94,393,F,58,NSW,Urban,Tablet_Android,App,Daily,54,6:00 AM - 12:00 PM,9,4,4,BNPL,Y,3,0
CXAUQ_2246,40,67,40,F,49,SA,Urban,Phone_iOS,Browser,Daily,31,6:00 AM - 12:00 PM,1,3,3,eWallet,N,0,0
CXAUQ_104,40,176,407,M,31,VIC,Urban,Phone_iOS,Browser,Monthly,40,12:00 PM - 6:00 PM,6,1,1,BNPL,N,0,0
CXAUQ_276,40,50,314,F,43,QLD,Rural,Tablet_iOS,Browser,Weekly,3,12:00 PM - 6:00 PM,6,2,4,eWallet,N,0,0
CXAUQ_1487,40,232,495,M,27,NSW,Urban,Phone_iOS,Browser,Daily,38,6:00 PM - 12:00 AM,2,2,2,BNPL,N,0,0
CXAUQ_338,650,161,0,M,40,VIC,Urban,Tablet_iOS,App,Weekly,10,12:00 PM - 6:00 PM,1,2,4,BNPL,Y,6,1
CXAUQ_861,40,79,40,M,37,SA,Urban,Phone_iOS,App,Weekly,47,12:00 AM - 6:00 AM,1,2,3,eWallet,Y,9,0
CXAUQ_2394,250,63,397,M,24,ACT,Urban,Phone_iOS,Browser,Monthly,44,6:00 AM - 12:00 PM,4,1,2,BNPL,N,0,0
CXAUQ_634,850,144,497,F,30,NSW,Urban,Tablet_Android,Browser,Daily,32,12:00 PM - 6:00 PM,4,5,4,BNPL,N,0,0
